Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.34156608581543,23.492839138716622,23.129782080561146,23.197855459297863,43989500
2010-05-04,22.78941535949707,23.107090648454484,22.501995546945373,23.084400483810718,82085600
2010-05-05,22.577627182006836,22.759155667327615,22.456608191792984,22.517117686899912,66833800
2010-05-06,21.919591903686523,22.600324293723503,21.110276616657842,22.380977847479198,128613000
2010-05-07,21.33718490600586,21.896899658102097,20.664016449449132,21.881771920443178,173718100
2010-05-10,21.889333724975586,22.297772504624852,21.715367643625015,21.942279359128236,86653300
2010-05-11,21.843955993652344,22.426361000690278,21.60948179389889,21.692682921378793,63789400
2010-05-12,22.267515182495117,22.37340643514405,21.874202754570337,21.919584513897007,47146800
2010-05-13,22.116241455078125,22.486862294196136,22.070859694259227,22.131369189571146,45188800
2010-05-14,21.881771087646484,22.093553636169258,21.662423227921714,22.085991210288082,63334000
2010-05-17,21.889333724975586,22.108680129702332,21.51871284324669,22.02548046574545,46053300
2010-05-18,21.729780197143555,22.033692913006163,21.57782311462718,21.93492182378962,52690600
2010-05-19,21.456254959106445,21.7981576212763,21.114353746106527,21.668994554364346,61746700
2010-05-20,20.59770965576172,21.152350684212358,20.544525098125426,21.007991564077773,87991100
2010-05-21,20.392562866210938,20.59770449354139,20.088650149334427,20.23300778411943,117596300
2010-05-24,19.95948600769043,20.407757784809224,19.951888009024174,20.400159786142964,73711700
2010-05-25,19.80753517150879,20.005078851541885,19.283284691773666,19.488426372866172,98373600
2010-05-26,19.00216293334961,20.21781537892612,18.660260184878926,19.929097180401918,176684100
2010-05-27,19.754344940185547,20.02786710309178,19.54920331800587,19.54920331800587,136433600
2010-05-28,19.602386474609375,19.845518073980738,19.496017396188783,19.632778467969548,67496900
2010-06-01,19.67076873779297,19.989877450245732,19.389650020376326,19.39724801938355,76152400
2010-06-02,20.103843688964844,20.119039686338272,19.5492028273653,19.799930987346606,65718800
2010-06-03,20.407756805419922,20.460941344361284,20.065854127696877,20.172223205579602,67837000
2010-06-04,19.59479522705078,20.18742476621725,19.4656321186634,19.830327442638215,89832200
2010-06-07,19.21489715576172,19.625178888887188,19.17690716712147,19.61758089115914,80456200
2010-06-08,19.078149795532227,19.19211694495609,18.728648894905323,19.184518941771707,87355000
2010-06-09,18.83501434326172,19.389655381616166,18.804622338829432,19.16171969588561,87794000
2010-06-10,18.99456214904785,19.108529232108122,18.82741052383746,19.093333234588062,78930900
2010-06-11,19.49602699279785,19.541613556107365,18.819820748552317,19.0249624572012,68057700
2010-06-14,19.37445640563965,19.723955707943556,19.351662405814057,19.647978606865532,50972400
2010-06-15,20.195018768310547,20.248203311380855,19.556801353126637,19.56439935201813,81641500
2010-06-16,19.99747657775879,20.19502021558409,19.92909603200502,20.111443670958327,48698000
2010-06-17,20.03546714782715,20.263401340743712,19.784738955950825,20.179824793728187,47995500
2010-06-18,20.088651657104492,20.157032204680334,19.88351001437697,20.035467108805562,52075600
2010-06-21,19.716367721557617,20.43056263628078,19.67077970210393,20.346987498957564,54625300
2010-06-22,19.579601287841797,20.096253775790878,19.57200328664601,19.87591608862472,55985400
2010-06-23,19.230100631713867,19.587199444904734,19.161720069578195,19.587199444904734,61466200
2010-06-24,18.99456214904785,19.5416050172392,18.94137760689773,19.344061396988693,85243400
2010-06-25,18.637468338012695,19.078142203138448,18.470315232818905,19.03255420217449,156256700
2010-06-28,18.470312118530273,18.698247737406643,18.325954487329025,18.622269197781186,73784800
2010-06-29,17.710529327392578,18.386736724776437,17.55857369982762,18.33355073350011,119882100
2010-06-30,17.48259925842285,17.991653700858595,17.43701270438738,17.702935477236302,81050500
2010-07-01,17.596559524536133,17.71812458746589,17.269852874473706,17.543374990650594,92239400
2010-07-02,17.680139541625977,17.83969317480399,17.51298646019741,17.748520084179454,62485100
2010-07-06,18.098011016845703,18.30315255008519,17.915663470355987,18.006837968185586,73592000
2010-07-07,18.462711334228516,18.47790732969505,17.938462533162173,18.09801613805109,79965300
2010-07-08,18.546289443969727,18.70584451165447,18.211984761005997,18.690648514890203,50758100
2010-07-09,18.439918518066406,18.54628758642258,18.348743995782637,18.485505054623356,53806100
2010-07-12,18.865400314331055,18.91098686073166,18.553889590448232,18.56148758971003,49854200
2010-07-13,19.093338012695312,19.222501125598708,18.918588344993793,19.10093601335674,61928700
2010-07-14,19.328868865966797,19.458031960027704,19.085738676951028,19.374455414114696,72808100
2010-07-15,19.382057189941406,19.442839749037827,18.979371830196047,19.374459188908038,56934700
2010-07-16,18.910987854003906,19.480824786037,18.903389854343033,19.38205368878618,65064800
2010-07-19,19.1693115234375,19.222496064895168,18.92618136296241,18.96416990709787,38181800
2010-07-20,19.35926055908203,19.35926055908203,18.76663105062605,18.888196152318063,45530700
2010-07-21,19.085739135742188,19.488422977540605,18.979368588613127,19.450434428032544,73297300
2010-07-22,19.632789611816406,19.74675675326639,19.351669310347006,19.382061320958112,73016400
2010-07-23,19.609989166259766,19.769544271247405,19.184511301576656,19.632783166735244,108520100
2010-07-26,19.830326080322266,19.906304629889995,19.60239043161907,19.64797843086189,67249900
2010-07-27,19.875911712646484,19.93669425966004,19.723954620527472,19.860715713600538,60672100
2010-07-28,19.716367721557617,19.898715451859548,19.62519313182118,19.807540862123112,69704800
2010-07-29,19.777145385742188,20.0658621913778,19.45043857333177,19.853122500950633,69446200
2010-07-30,19.609989166259766,19.632783166735244,19.260489853991228,19.564402614479164,83534800
2010-08-02,20.00507926940918,20.043067826329214,19.564405342952224,19.74675302467539,55044600
2010-08-03,19.875911712646484,20.02027080524252,19.731552620050447,19.906303710738378,56877700
2010-08-04,19.549203872680664,19.93669313140213,19.328867695664623,19.868312588735392,78531900
2010-08-05,19.275684356689453,19.435238000110264,19.154117812769,19.36685745316699,64922100
2010-08-06,19.412443161010742,19.420041160249983,19.009759345522326,19.131324435009795,55982100
2010-08-09,19.458032608032227,19.54920570736433,19.275684960197733,19.412444609195887,57096500
2010-08-10,19.047752380371094,19.252894060653247,18.903393259153596,19.24529605962385,87257700
2010-08-11,18.888193130493164,18.91858367646898,18.660257514409146,18.751432050676772,76746900
2010-08-12,18.607070922851562,18.75142998555597,18.508299847845347,18.553886386373605,70240500
2010-08-13,18.5386962890625,18.743837951465938,18.417131181527957,18.50070773639685,45263500
2010-08-16,18.614675521850586,18.698252079764863,18.462718407310156,18.50830641117455,40909700
2010-08-17,18.874374389648438,19.065333263474425,18.7903534758574,18.874374389648438,52912600
2010-08-18,18.958402633666992,19.05770209468388,18.64523010012334,18.85146609740361,46818900
2010-08-19,18.668142318725586,18.89729241408467,18.492459024922795,18.80563295870135,54064600
2010-08-20,18.507732391357422,18.637584474642615,18.48481826053682,18.568839168379835,49560100
2010-08-23,18.54593276977539,18.820912652571312,18.515378640075237,18.66814637477382,51643000
2010-08-24,18.36260414123535,18.59939271279558,18.33205002521445,18.40079532936104,66522500
2010-08-25,18.4084415435791,18.50010101610721,18.23275967381603,18.332057678538316,47404800
2010-08-26,18.194557189941406,18.47717690094086,18.171643062630814,18.400793077138285,49105300
2010-08-27,18.278587341308594,18.347332666374598,17.957776309967542,18.240394684660323,60939400
2010-08-30,18.05707359313965,18.19456423786318,18.026520925923766,18.133457446530592,45453100
2010-08-31,17.927215576171875,18.12581294683164,17.812640562264413,18.02651498995193,66074600
2010-09-01,18.255664825439453,18.293857467606472,17.980685086338582,18.079983042172167,65235900
2010-09-02,18.286224365234375,18.293862895934357,18.11054107293635,18.24039318103449,48837100
2010-09-03,18.55357551574707,18.67578914850041,18.484830165210635,18.51538284494826,64189100
2010-09-07,18.30150604248047,18.561210344851002,18.27095336644342,18.40844405086326,51928700
2010-09-08,18.278587341308594,18.484823316506603,18.133458159846935,18.385523866121982,65512400
2010-09-09,18.339693069458008,18.492459316472296,18.324416007686338,18.477183711601427,46028900
2010-09-10,18.217477798461914,18.354968427845883,18.171648074300812,18.31677577696108,58284300
2010-09-13,19.179908752441406,19.317399367525656,18.400796238231006,18.484818604538162,114680400
2010-09-14,19.118810653686523,19.36323787728808,19.011872650684964,19.12644918653672,87160400
2010-09-15,19.18754768371582,19.263930065339814,19.034780006666754,19.172270624630805,56201900
2010-09-16,19.347959518432617,19.37851364779126,19.134084983625357,19.141723515965015,44548300
2010-09-17,19.26392936706543,19.50071940359843,19.15699287114762,19.401419980045755,70341600
2010-09-20,19.424335479736328,19.49308078591467,19.179908371946883,19.309760455072585,49838700
2010-09-21,19.210458755493164,19.416694649588834,19.156990514112874,19.416694649588834,52675700
2010-09-22,18.79799461364746,19.07297443941482,18.607035713328088,19.011867649588655,94299400
2010-09-23,18.660505294799805,18.782718883113528,18.607037032025165,18.721612088956665,46201800
2010-09-24,18.9278507232666,18.943126331275025,18.77508298797362,18.820912725801076,51948800
2010-09-27,18.889659881591797,19.088257373853207,18.782723330720746,18.981320822982156,43603300
2010-09-28,18.85146713256836,19.0195104783385,18.59940138546259,18.943126609569845,56041200
2010-09-29,18.713972091674805,18.836185670415315,18.637588240736793,18.813270078063677,44318900
2010-09-30,18.706331253051758,18.96603544006028,18.607033278913484,18.79799215424913,61262700
2010-10-01,18.6223087310791,18.958396756883733,18.56120194974195,18.920205564885734,62672300
2010-10-04,18.26331901550293,18.32442583847172,18.164020974516742,18.30151023352033,98143400
2010-10-05,18.59939956665039,18.675783427949558,18.26331145107463,18.377886514572896,78152900
2010-10-06,18.660505294799805,18.744527683103325,18.431353724035908,18.576482906496288,50489700
2010-10-07,18.73689079284668,18.904934127271392,18.545931862268183,18.805636124407023,50096100
2010-10-08,18.767436981201172,18.828543759601764,18.614670763649947,18.805629628264366,41327800
2010-10-11,18.7827205657959,18.897295632991806,18.71397523409815,18.897295632991806,27587800
2010-10-12,18.966035842895508,19.042419686032268,18.66050192724911,18.828545216629472,50141500
2010-10-13,19.355588912963867,19.508356573833037,19.011862404458437,19.11116182109351,75336500
2010-10-14,19.271570205688477,19.355592580778495,19.09588838222814,19.317401386774304,51949100
2010-10-15,19.508358001708984,19.515995074101074,19.271567964340356,19.370867388243457,68954800
2010-10-18,19.722230911254883,19.821530334739865,19.43961261312176,19.546549108966673,48330500
2010-10-19,19.17227554321289,19.37851152306811,19.05770048448252,19.302127664947555,66150900
2010-10-20,19.332670211791992,19.401415502416512,19.17226550493488,19.294479031178437,56283600
2010-10-21,19.41670036315918,19.508361273140665,19.134080559541943,19.40142330201214,50032400
2010-10-22,19.386146545410156,19.50836157960564,19.302125621583006,19.493084518218613,25837900
2010-10-25,19.24102020263672,19.3632337886314,19.225743140162166,19.279211401922232,50912400
2010-10-26,19.783342361450195,19.83681062200236,19.14172032102255,19.18755150741083,69304200
2010-10-27,19.897912979125977,19.943744155300223,19.56946495794693,19.699317043306277,64805500
2010-10-28,20.07360076904297,20.149983166096725,19.798619477566774,20.02013105144417,80730300
2010-10-29,20.371498107910156,20.776331552016032,20.226368917472055,20.73813889300549,114193200
2010-11-01,20.585365295410156,20.791599753004977,20.3944064390776,20.53189559184066,61912100
2010-11-02,20.92145538330078,20.944370974432907,20.638837043841395,20.669389708450193,54402100
2010-11-03,20.646467208862305,20.99783072245495,20.59299751788506,20.97491514060756,110255300
2010-11-04,20.730504989624023,20.952018090638614,20.63120696782868,20.936741023623544,93599300
2010-11-05,20.508987426757812,20.76869166345992,20.264560252661923,20.753414600853706,110953700
2010-11-08,20.478435516357422,22.05193816935589,20.30275364808802,20.37913751247938,71670800
2010-11-09,20.585365295410156,20.70757884691096,20.4020435112585,20.478427345171614,58538600
2010-11-10,20.57773208618164,20.684668607165467,20.47843263935309,20.631200346673555,52277300
2010-11-11,20.379133224487305,20.409685889674613,20.073599288110582,20.379133224487305,62073100
2010-11-12,20.065963745117188,20.256922665896223,19.936111620711408,20.21873000759985,64962200
2010-11-15,20.012495040893555,20.241645158035478,19.989579446418997,20.11179303648148,51794600
2010-11-16,19.83572769165039,20.012490427685012,19.71276320231903,20.012490427685012,65339200
2010-11-17,19.651277542114258,19.912577402990607,19.635906617156337,19.904891940511646,58299700
2010-11-18,19.858783721923828,20.04323045256634,19.682022454956293,19.75887416000144,59514000
2010-11-19,19.743507385253906,19.851100959640586,19.674339668618895,19.828044565478077,52423200
2010-11-22,19.774250030517578,19.781935496113768,19.551377391638802,19.712767771600742,53350500
2010-11-23,19.305458068847656,19.674351807944852,19.282401660459048,19.651295399556243,69742500
2010-11-24,19.497577667236328,19.566743915498876,19.336185845683833,19.36692770344715,56825900
2010-11-26,19.40536117553711,19.528325723143556,19.343878901733884,19.37461930570898,21356500
2010-11-29,19.45146942138672,19.53600808411828,19.15942903372293,19.359246758273017,56603600
2010-11-30,19.413040161132812,19.574430526284416,19.21322247152663,19.251648330128667,75282100
2010-12-01,20.012493133544922,20.173883497919057,19.643598149820757,19.65128361467465,74123500
2010-12-02,20.665740966796875,20.734908682771962,20.135457098791182,20.166197491528724,91759200
2010-12-03,20.76565170288086,20.79639209733785,20.58120493858116,20.60425986796076,52622000
2010-12-06,20.627323150634766,20.73491676593851,20.56584087533933,20.696490893573763,36264200
2010-12-07,20.650373458862305,20.850189695209366,20.63500252811172,20.81176383418554,57860500
2010-12-08,20.927038192749023,20.93472365640178,20.596570584942068,20.619626975900335,41666800
2010-12-09,20.8117618560791,21.011579539286625,20.757965069417942,20.965468217270274,47148300
2010-12-10,21.01158332824707,21.05769465857855,20.834822007099095,20.89630426949199,37625800
2010-12-13,20.942415237426758,21.09612162367557,20.88093297609778,20.95778616922219,47943900
2010-12-14,21.22676658630371,21.32667468761297,20.950095742905155,20.98852159744278,64070500
2010-12-15,21.403533935546875,21.511127531462584,21.157604878680797,21.157604878680797,69634200
2010-12-16,21.511119842529297,21.511119842529297,21.257505410056478,21.334358579319936,57680200
2010-12-17,21.441959381103516,21.587980305453122,21.326680321186576,21.45733031331985,87456500
2010-12-20,21.372787475585938,21.511122906795634,21.272879367408095,21.48038251422264,52811000
2010-12-21,21.572612762451172,21.62640956780743,21.33436913907932,21.403536879066795,38153000
2010-12-22,21.66482925415039,21.826219613229362,21.503437429218927,21.526493823024133,42252300
2010-12-23,21.749366760253906,21.764737689688612,21.488066823273964,21.49575228799132,24902500
2010-12-27,21.572612762451172,21.67252237170108,21.426591815160613,21.611040099029218,21652800
2010-12-28,21.526491165161133,21.64945565190157,21.488063846897056,21.495749310549872,23042200
2010-12-29,21.49575424194336,21.61103475733007,21.42658651905239,21.47269931154813,19502500
2010-12-30,21.403533935546875,21.51881299772125,21.34973713758902,21.45733073350473,20786100
2010-12-31,21.44964027404785,21.45732573851744,21.234451666456746,21.365101630734834,24752000
2011-01-03,21.50343894958496,21.65714532078225,21.457327624566812,21.557235739748233,53443800
2011-01-04,21.587976455688477,21.649458707736954,21.403529699543043,21.472697416329147,54405600
2011-01-05,21.518808364868164,21.5264938294722,21.342047076532772,21.44195518468028,58998700
2011-01-06,22.149003982543945,22.172060378623982,21.411216898214377,21.54955234298933,88026300
2011-01-07,21.97992706298828,22.087520641040445,21.710941652005314,22.010667457066376,73762000
2011-01-10,21.687883377075195,21.82621880306661,21.549549416936216,21.718625234341037,57573600
2011-01-11,21.603349685668945,21.710943271748118,21.557236892332725,21.672517409820603,50298900
2011-01-12,21.941505432128906,21.972247300037402,21.572611812344622,21.61103914723024,52631100
2011-01-13,21.66482925415039,21.818534148627627,21.526493823024133,21.772422826869708,67077600
2011-01-14,21.749366760253906,21.810849012140217,21.449640965539714,21.580290934029684,62688400
2011-01-18,22.026039123535156,22.087521379599735,21.626403726189086,21.641774656668385,53322700
2011-01-19,21.88001251220703,22.04140430846431,21.726307645038258,21.87232704897076,50005900
2011-01-20,21.78779411315918,21.94149901015553,21.618716820854928,21.90307315236957,58613600
2011-01-21,21.534183502197266,21.84928028327526,21.534183502197266,21.826223884957564,58080300
2011-01-24,21.81084442138672,21.949179825477163,21.511118689758895,21.534175079058034,52047800
2011-01-25,21.864648818969727,21.864648818969727,21.61103432868406,21.626403793358485,42436600
2011-01-26,22.11826515197754,22.279655538399386,21.903076504229002,21.910761970132818,74628800
2011-01-27,22.187427520751953,22.64085817274651,21.895385750349327,22.095203418032078,146938600
2011-01-28,21.326675415039062,22.23353968524198,21.096117348244483,22.210483292221546,141249400
2011-01-31,21.311304092407227,21.44195405206967,21.073060565676567,21.342045949199523,65029000
2011-02-01,21.511119842529297,21.564916621258032,21.219079558350888,21.36509896751395,62810700
2011-02-02,21.472694396972656,21.603344347436053,21.426581615031004,21.465008933315715,45824000
2011-02-03,21.24982452392578,21.49575354586209,21.16528733879305,21.49575354586209,60340100
2011-02-04,21.342050552368164,21.395847347505455,21.1422328376777,21.288253757230873,40412200
2011-02-07,21.672508239746094,21.78010178030027,21.35741161453567,21.36509561098778,68980900
2011-02-08,21.7340030670166,21.780114401710694,21.557240263292258,21.59566759708142,34904200
2011-02-09,21.49575424194336,21.71862834144818,21.44964291530026,21.664831549389124,52905100
2011-02-10,21.13454246520996,21.47269555509199,20.973152117266594,21.465010091020535,76672400
2011-02-11,20.942415237426758,21.372791066729608,20.804079782973375,21.33436520309377,83939700
2011-02-14,20.927038192749023,20.957780047360046,20.711851073881096,20.911667265443512,56766200
2011-02-15,20.841999053955078,21.1280360496205,20.83426963945164,20.90384616611306,44116500
2011-02-16,20.888389587402344,20.927042567605884,20.5636995403359,20.911580785717796,70817900
2011-02-17,21.035274505615234,21.15896730039717,20.803353648747407,20.849737525217602,57207300
2011-02-18,20.9193172454834,21.03527769147992,20.865202468986162,20.97343202198064,68667800
2011-02-22,20.55597686767578,20.95024361634987,20.501862083949053,20.702860905303524,60889000
2011-02-23,20.55597686767578,20.76470658306511,20.432285512152607,20.509592977983907,60234100
2011-02-24,20.69512176513672,20.91931170474827,20.48639213291733,20.594621657245895,64494200
2011-02-25,20.52504539489746,20.834275139252128,20.486392414111478,20.80335157500998,53006300
2011-02-28,20.548234939575195,20.76469543276364,20.494120184907203,20.633273253777173,51379900
2011-03-01,20.223548889160156,20.702853833987874,20.215817997765882,20.56370073792445,60055000
2011-03-02,20.161705017089844,20.38589646381733,20.13078292329251,20.184897693325517,48658200
2011-03-03,20.254474639892578,20.40908806090827,20.23901285543593,20.300858518745592,68271500
2011-03-04,20.061203002929688,20.28539293752229,19.945241115726063,20.269931155959586,70437200
2011-03-07,19.883390426635742,20.308580464790445,19.7519682656812,20.20034949578794,64980400
2011-03-08,20.030282974243164,20.115321313326803,19.82928420201078,19.92205343323992,50549800
2011-03-09,20.01481819152832,20.084394735897675,19.837012122369607,19.9529725381463,39789100
2011-03-10,19.643739700317383,19.875660477904926,19.59735583970314,19.806085424241736,66549500
2011-03-11,19.852476119995117,19.98389833241397,19.60509347885772,19.643746463591622,49905800
2011-03-14,19.860204696655273,19.91431945878108,19.597360302458483,19.7055898267101,54473400
2011-03-15,19.62828254699707,19.690128200561002,19.326785170187485,19.388630823751416,76067300
2011-03-16,19.164440155029297,19.543244953043253,19.07940183166325,19.49685960874361,100725400
2011-03-17,19.15671157836914,19.496861963888907,19.133518903417734,19.373170646515025,62497000
2011-03-18,19.17217445373535,19.4659424777127,19.17217445373535,19.373173240004853,85486700
2011-03-21,19.58190155029297,19.775169430368706,19.442748440715732,19.46594111715091,46878100
2011-03-22,19.558706283569336,19.682397592475198,19.504591520237607,19.558706283569336,30895600
2011-03-23,19.74424171447754,19.79835646956781,19.46593557456588,19.504588549768503,43969000
2011-03-24,19.952970504760742,19.99935584595769,19.713318806642658,19.790626234121035,38696700
2011-03-25,19.806087493896484,20.06120096570763,19.782894823907654,20.045739185715075,57029800
2011-03-28,19.643739700317383,19.883391367093356,19.62054703275209,19.837007506479114,48973200
2011-03-29,19.705585479736328,19.728778147466898,19.558701533142095,19.589625090116186,40763500
2011-03-30,19.798357009887695,19.88339385255752,19.71331869270134,19.790626119732888,41999300
2011-03-31,19.62828254699707,19.852473962739257,19.58962956646337,19.79062830917532,63233700
2011-04-01,19.69786262512207,19.736517087106588,19.56644040340862,19.736517087106588,63114200
2011-04-04,19.751972198486328,19.83701051795246,19.643742682450572,19.674666243898827,35433700
2011-04-05,19.929777145385742,20.239005347217297,19.898853587944398,19.96069922831071,73651100
2011-04-06,20.21581268310547,20.339503963862377,19.991622789677216,20.084390512986708,65581400
2011-04-07,20.254474639892578,20.300858518745592,20.076667067674993,20.246743747664254,46134700
2011-04-08,20.15396499633789,20.31631070741984,20.068926696508477,20.231272407590428,39887600
2011-04-11,20.084396362304688,20.293126012315394,19.945243262297552,20.24674213715195,34286300
2011-04-12,19.82154655456543,19.983892285258822,19.75197002348489,19.968430506237276,36920400
2011-04-13,19.813819885253906,19.99935832399795,19.759705121668862,19.829281667568697,38144700
