,Price,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,10_day_MA,50_day_MA,RSI_SMA_Ratio,Volatility,Close_lag_1,Close_lag_2,Momentum
0,2010-06-29,1.5926669836044312,1.6666669845581057,1.1693329811096191,1.2666670083999634,281494500,,1.5926669836044312,,,,,,,,,,
1,2010-06-30,1.5886670351028442,2.0280001163482666,1.553333044052124,1.7193330526351929,257806500,,1.5922860361280895,,,,,,,,1.5926669836044312,,
2,2010-07-01,1.4639999866485596,1.7280000448226929,1.3513330221176147,1.6666669845581057,123282000,,1.580068317130039,,,,,,,,1.5886670351028442,1.5926669836044312,
3,2010-07-02,1.2799999713897705,1.5399999618530271,1.24733304977417,1.5333329439163208,77097000,,1.5514903794404895,,,,,,,,1.4639999866485596,1.5886670351028442,
4,2010-07-06,1.0740000009536743,1.3333330154418943,1.0553330183029177,1.3333330154418943,103003500,,1.5060151052988882,,,,,,,,1.2799999713897705,1.4639999866485596,
5,2010-07-07,1.053333044052124,1.108667016029358,0.9986670017242432,1.0933330059051514,103825500,,1.4629025280372916,,,,,,,,1.0740000009536743,1.2799999713897705,-0.5393339395523071
6,2010-07-08,1.1640000343322754,1.1679999828338623,1.037999987602234,1.0759999752044678,115671000,,1.4344356238749092,,,,,,,,1.053333044052124,1.0740000009536743,-0.42466700077056885
7,2010-07-09,1.159999966621399,1.1933330297470093,1.1033329963684082,1.1720000505447388,60759000,,1.4082988946126702,,,,,,,,1.1640000343322754,1.053333044052124,-0.30400002002716064
8,2010-07-12,1.136667013168335,1.2046669721603394,1.1333329677581787,1.196666955947876,33037500,,1.3824291916179716,,,,,,,,1.159999966621399,1.1640000343322754,-0.14333295822143555
9,2010-07-13,1.2093329429626465,1.2426669597625732,1.126667022705078,1.1593329906463623,40201500,,1.3659438346031787,,,,1.272266697883606,,,,1.136667013168335,1.159999966621399,0.13533294200897217
10,2010-07-14,1.3226670026779177,1.3433330059051514,1.184000015258789,1.1959999799728394,62928000,,1.3618222315626776,,,,1.2452666997909545,,,,1.2093329429626465,1.136667013168335,0.2693339586257937
11,2010-07-15,1.3259999752044678,1.4333330392837524,1.2666670083999634,1.329332947731018,56097000,,1.3584105880999908,,,,1.218999993801117,,,,1.3226670026779177,1.2093329429626465,0.16199994087219238
12,2010-07-16,1.3760000467300415,1.4199999570846558,1.3366669416427612,1.3799999952316284,39319500,,1.360085774636186,,,,1.2101999998092652,,,,1.3259999752044678,1.3226670026779177,0.21600008010864258
13,2010-07-19,1.4606670141220093,1.4833329916000366,1.3946670293807983,1.4246670007705688,37297500,,1.3696649403015027,43.408793878138496,,,1.228266704082489,,,,1.3760000467300415,1.3259999752044678,0.3240000009536743
14,2010-07-20,1.3533329963684082,1.4566669464111328,1.3366669416427612,1.4566669464111328,27379500,,1.3681095170697795,39.206236953882936,,,1.2562000036239624,,,,1.4606670141220093,1.3760000467300415,0.14400005340576172
15,2010-07-21,1.3480000495910645,1.3933329582214355,1.2999999523162842,1.3773330450057983,18787500,,1.3661943296908543,39.159154250564605,,,1.2856667041778564,,,,1.3533329963684082,1.4606670141220093,0.02533304691314675
16,2010-07-22,1.399999976158142,1.4166669845581057,1.3580000400543213,1.3666670322418213,14367000,,1.3694139150686913,46.915168114319506,,,1.309266698360443,,,,1.3480000495910645,1.3533329963684082,0.07400000095367432
17,2010-07-23,1.4193329811096191,1.4373329877853394,1.4040000438690186,1.4126670360565186,9804000,,1.374168111834494,57.98317318857011,,,1.3351999998092652,,,,1.399999976158142,1.3480000495910645,0.04333293437957764
18,2010-07-26,1.3966670036315918,1.4333330392837524,1.3533329963684082,1.4333330392837524,13833000,,1.3763108634342176,73.40429634505095,,,1.3611999988555907,,,,1.4193329811096191,1.399999976158142,-0.06400001049041748
19,2010-07-27,1.3700000047683716,1.4119999408721924,1.3506669998168943,1.3940000534057615,9295500,1.3247667014598847,1.3757098292755656,72.77088914128967,1.6309618786795175,1.018571524240252,1.3772667050361633,,54.9310977254309,0.1530975886098164,1.3966670036315918,1.4193329811096191,0.01666700839996338
20,2010-07-28,1.3813329935073853,1.3933329582214355,1.3673330545425415,1.3700000047683716,7008000,1.3142000019550324,1.376245368726215,68.23266496666434,1.5950013524462479,1.033398651463817,1.38313330411911,,51.91954410680258,0.14040067524560776,1.3700000047683716,1.3966670036315918,0.0333329439163208
21,2010-07-29,1.3566670417785645,1.3919999599456787,1.3333330154418943,1.3846670389175415,9240000,1.3026000022888184,1.3743807661597722,65.94602818232272,1.5532054753757394,1.0519945292018975,1.3862000107765198,,50.626460975317016,0.12530273654346052,1.3813329935073853,1.3700000047683716,-0.04333293437957764
22,2010-07-30,1.329332947731018,1.3626669645309448,1.303333044052124,1.3466670513153076,6403500,1.2958666503429412,1.3700904977379862,65.5209052183194,1.5351958333667324,1.05653746731915,1.3815333008766175,,50.5614564592582,0.11966459151189554,1.3566670417785645,1.3813329935073853,-0.09000003337860107
23,2010-08-02,1.3946670293807983,1.3980000019073486,1.3553329706192017,1.3666670322418213,10771500,1.3016000032424926,1.3724311197992065,65.10873915140061,1.544791507361787,1.0584084991231981,1.3749333024024963,,50.02207973970835,0.12159575205964726,1.329332947731018,1.3566670417785645,-0.001999974250793457
24,2010-08-03,1.463333010673523,1.463333010673523,1.3880000114440918,1.399999976158142,18457500,1.3210666537284852,1.3810884427396175,62.36806953669315,1.5494254694863152,1.0927078379706552,1.3859333038330077,,47.21038818190582,0.11417940787891499,1.3946670293807983,1.329332947731018,0.09333300590515137
25,2010-08-04,1.4173330068588257,1.4786670207977295,1.3899999856948853,1.463333010673523,13695000,1.33926665186882,1.384540305989066,57.469990150603536,1.533208006453697,1.1453252972839432,1.392866599559784,,42.911536750660964,0.09697067729243851,1.463333010673523,1.3946670293807983,0.03600001335144043
26,2010-08-05,1.363332986831665,1.4366669654846191,1.3366669416427612,1.4359999895095823,11943000,1.3492332994937897,1.3825205613074087,48.970714986883415,1.5248747121831947,1.1735918868043846,1.3891999006271363,,36.2952167021496,0.08782070634470256,1.4173330068588257,1.463333010673523,0.006665945053100586
27,2010-08-06,1.305999994277954,1.343999981880188,1.301332950592041,1.340000033378601,11128500,1.3565333008766174,1.3752328882569844,36.848019855274,1.5097659185400036,1.2033006832132311,1.3778666019439698,,27.16337286483282,0.07661630883169308,1.363332986831665,1.4173330068588257,-0.023332953453063965
28,2010-08-09,1.3066669702529907,1.3320000171661377,1.296666979789734,1.3266669511795044,12190500,1.3650332987308502,1.3687028008280326,45.15240712236283,1.48131931996586,1.2487472774958404,1.3688665986061097,,33.07787961241943,0.058143010617504924,1.305999994277954,1.363332986831665,-0.08800005912780762
