,Price,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,10_day_MA,50_day_MA,RSI_SMA_Ratio,Volatility,Close_lag_1,Close_lag_2,Momentum
30,2010-02-17,13.420069694519045,13.54948147154878,13.405109278794274,13.514572884627997,81106812,13.487854719161987,13.633033401207966,47.18238337892378,14.232602639922579,12.743106798401396,13.345714855194093,,3.4981384631829178,0.3723739603802961,13.49711799621582,13.293152809143066,0.04413414001464844
31,2010-02-18,13.544992446899414,13.589625683672663,13.36845498206619,13.40336356862681,93382524,13.441488790512086,13.624648548416674,56.74166711903324,14.026512314303393,12.856465266720779,13.351699161529542,,4.221382616417116,0.29251176189565326,13.420069694519045,13.49711799621582,0.2186756134033203
32,2010-02-19,13.483654022216797,13.565189432185848,13.457223383004049,13.477919385954026,102021876,13.38885178565979,13.6112204983024,58.408516856029934,13.669169886297922,13.108533685021658,13.38655776977539,,4.362473929137726,0.14015905031906567,13.544992446899414,13.420069694519045,0.10871696472168146
33,2010-02-22,13.534520149230955,13.65171292347512,13.48963795168229,13.647971869302207,85698216,13.379862833023072,13.603915703152738,57.725170314647784,13.625641447276653,13.134084218769491,13.415257549285888,,4.31433199540546,0.12288930712679053,13.483654022216797,13.544992446899414,0.24136734008788885
34,2010-02-23,13.341773986816406,13.555214563085997,13.272456636813228,13.539506317309518,114789096,13.373716402053834,13.578949825406422,52.8569144383518,13.61669409439581,13.130738709711858,13.419247055053711,,3.9522981383270874,0.121488846170988,13.534520149230955,13.483654022216797,-0.15534400939941406
35,2010-02-24,13.252010345458984,13.425804501303944,13.228073109857032,13.314596272404602,92970936,13.360064697265624,13.547812732078095,42.58285668515003,13.597868713448678,13.12226068108257,13.40685453414917,,3.1873241372749765,0.11890200809152711,13.341773986816406,13.534520149230955,-0.16805934906006037
36,2010-02-25,13.12633991241455,13.177704574616202,12.9660095688023,13.14354381971565,132235632,13.340528440475463,13.507672463538709,49.67607071512203,13.588025775411849,13.093031105539078,13.386856842041016,,3.723695874325616,0.123748667468193,13.252010345458984,13.341773986816406,-0.4186525344848633
37,2010-02-26,13.135564804077148,13.258992030687816,13.05278174926935,13.15102504009596,81890028,13.331190347671509,13.472233638828085,45.500034498355554,13.595126428130174,13.067254267212844,13.36291961669922,,3.4130511463518944,0.13196804022933198,13.12633991241455,13.252010345458984,-0.34808921813964844
38,2010-03-01,13.282431602478027,13.29739296930357,13.159005314873296,13.195409565394309,89426484,13.33461890220642,13.454157254413794,49.272449112111055,13.593877657046537,13.075360147366304,13.361847496032714,,3.6950774126704258,0.12962937742005848,13.135564804077148,13.12633991241455,-0.2520885467529279
39,2010-03-02,13.491133689880373,13.6058330621479,13.340279979289177,13.351998211527595,174097728,13.344642639160156,13.457678819696325,53.91527291585636,13.612116840453837,13.077168437866476,13.36124906539917,,4.040218563638472,0.1337371006468404,13.282431602478027,13.135564804077148,0.14935970306396662
40,2010-03-03,13.597356796264648,13.66717302426208,13.446003256710544,13.523549603455802,123452424,13.362346315383911,13.470981484131404,58.87060427452979,13.647837194769831,13.076855435997992,13.37897777557373,,4.405708614717818,0.1427454396929599,13.491133689880373,13.282431602478027,0.34534645080566406
41,2010-03-04,13.828499794006348,13.866898575812746,13.61929817550314,13.626778383629343,127224648,13.379513835906982,13.505030846976636,63.260012167220786,13.729994092088916,13.029033579725048,13.407328510284424,,4.728124873823748,0.17524012809096684,13.597356796264648,13.491133689880373,0.7021598815917969
42,2010-03-05,14.06836986541748,14.154645018676536,13.96090268991044,13.997057978876164,156331512,13.426178932189941,13.55868218206624,70.7460231901458,13.874494881963267,12.977862982416616,13.465800094604493,,5.269259671530866,0.22415797488666325,13.828499794006348,13.597356796264648,0.932805061340332
43,2010-03-08,14.025233268737791,14.092557991698676,13.988580059343851,14.082583430762057,95360544,13.465064477920532,13.603115618892103,65.46437326127764,13.978339897639492,12.951789058201571,13.514871406555176,,4.8617942653467034,0.2566377098594797,14.06836986541748,13.828499794006348,0.7428016662597638
44,2010-03-09,13.968134880065918,14.079593027733935,13.876125084501307,13.959655980089432,126936936,13.498377275466918,13.637879358051514,66.2382710161013,14.051959071808268,12.944795479125569,13.577507495880127,,4.907128439541268,0.2767908981706745,14.025233268737791,14.06836986541748,0.4770011901855451
45,2010-03-10,14.373571395874023,14.424687101264304,14.018500970320964,14.05714966225744,225969804,13.548259067535401,13.707945266415562,71.05037195545067,14.22211048558823,12.874407649482572,13.68966360092163,,5.244243677455426,0.336925709026414,13.968134880065918,14.025233268737791,0.776214599609375
46,2010-03-11,14.490513801574709,14.61693235470899,14.317466529101486,14.318963140806137,169162668,13.606468915939331,13.782475603097385,74.8768257011216,14.391550558921503,12.821387272957159,13.826080989837646,,5.503031400998312,0.39254082149108643,14.373571395874023,13.968134880065918,0.6620140075683612
47,2010-03-12,14.450617790222168,14.668546300360877,14.441142100521136,14.665055156762644,110025864,13.660252952575684,13.846108192347364,72.75770081829342,14.522172902789816,12.798333002361552,13.957586288452148,,5.326233787242916,0.43095997510706624,14.490513801574709,14.373571395874023,0.3822479248046875
48,2010-03-15,14.042688369750977,14.19902871224366,13.863657492225666,14.129959365959628,185969844,13.69772973060608,13.864830114004851,65.73035872208945,14.55762050187175,12.83783895934041,14.033611965179443,,4.79863159916363,0.42994538563283524,14.450617790222168,14.490513801574709,0.01745510101318537
49,2010-03-16,14.093055725097656,14.173345380728728,13.982346367168017,14.009025965501095,137122740,13.72752661705017,13.88656588648988,69.21504817815455,14.599365344655324,12.855687889445017,14.093804168701173,13.904769306182862,5.042062573179535,0.4359193638025769,14.042688369750977,14.450617790222168,0.12492084503173828
50,2010-03-17,14.102031707763672,14.248897295768874,14.069366614703029,14.170352266466464,132731136,13.761624717712403,13.907086440896908,73.54681551223429,14.63617228042913,12.887077154995675,14.144271659851075,13.874254322052002,5.34434102229028,0.4372737813583641,14.093055725097656,14.042688369750977,-0.27153968811035156
51,2010-03-18,14.122977256774902,14.173844000125651,14.03720192680189,14.081086382690396,71016912,13.790523958206176,13.927647470980526,73.69562461122425,14.673092176188266,12.907955740224086,14.17371940612793,13.845534629821778,5.343932169261125,0.4412841089910449,14.102031707763672,14.093055725097656,-0.36753654479980646
52,2010-03-19,13.96339511871338,14.162872069665475,13.89557248027486,13.96339511871338,191576232,13.814511013031005,13.931052008859846,66.24243201781925,14.687992773952866,12.941029252109145,14.16322193145752,13.82146770477295,4.795134040961265,0.4367408804609301,14.122977256774902,14.102031707763672,-0.4872226715087873
53,2010-03-22,13.901058197021484,14.134197032611208,13.820768545857216,13.866399522110951,160031808,13.832837915420532,13.92819545535143,60.51151300424869,14.696914832180932,12.968760998660132,14.150804424285889,13.803215560913086,4.374482906128166,0.43203845838020016,13.96339511871338,14.122977256774902,-0.1416301727294922
54,2010-03-23,13.689114570617676,13.921255670839711,13.514572590047946,13.889589268199927,219831948,13.850204944610596,13.905425847281549,52.23189328295577,14.686231600528957,13.014178288692234,14.122902393341064,13.776774883270264,3.7712000285801035,0.4180133279591812,13.901058197021484,13.96339511871338,-0.40394115447998047
55,2010-03-24,13.896820068359377,13.959654955583035,13.457222917508204,13.60209208245781,262345392,13.882445430755615,13.904606249288962,51.680971391645095,14.669647660781512,13.095243200729717,14.0752272605896,13.754942092895508,3.722757035093357,0.3936011150129492,13.689114570617676,13.901058197021484,-0.2052116394042951
56,2010-03-25,14.035207748413086,14.26261101240903,13.929983115329126,13.938958984821532,157078764,13.927888822555541,13.917044487300783,49.14118220629706,14.631840622746726,13.223937022364357,14.029696655273437,13.741178169250489,3.5282577878361074,0.35197590009559176,13.896820068359377,13.689114570617676,-0.0877695083618164
57,2010-03-26,14.030468940734863,14.147661708512182,13.963893953943105,14.094800435422268,107740152,13.972634029388427,13.927846816199267,50.138342490648704,14.570270833442795,13.37499722533406,13.987681770324707,13.729010066986085,3.58832431917944,0.29881840202718396,14.035207748413086,13.896820068359377,0.0670738220214826
58,2010-03-29,14.02448558807373,14.08108696971699,13.977608857065684,14.03820025317223,124055820,14.009736728668212,13.93705050875874,51.53029511946496,14.511383133505571,13.508090323830853,13.985861492156982,13.715345878601074,3.6781772646746598,0.25082320241867984,14.030468940734863,14.035207748413086,0.1234273910522461
59,2010-03-30,14.130706787109377,14.15364628011613,13.970376445530995,14.033960109631652,79036884,14.041715383529663,13.955493963839752,42.124787705537614,14.481946245075834,13.601484521983492,13.989626598358154,13.708718242645263,2.99997447284455,0.22011543077308546,14.02448558807373,14.030468940734863,0.441592216491701
60,2010-03-31,14.14093017578125,14.206259415456357,14.03346205139709,14.089315600856196,121110768,14.068894052505494,13.973154555453227,37.82139665305602,14.45773326278829,13.680054842222697,13.993516445159912,13.698495063781738,2.688299201906386,0.19441960514139828,14.130706787109377,14.02448558807373,0.24411010742187322
61,2010-04-01,14.182820320129396,14.29876734560832,14.101782832611828,14.246403988895963,84023892,14.086610078811646,13.993122723517624,40.68356241282623,14.461364262827377,13.711855894795914,13.999500751495361,13.692705249786377,2.8881016926861878,0.18737709200786573,14.14093017578125,14.130706787109377,0.14761257171631037
62,2010-04-05,14.237926483154297,14.334422303661563,14.187806620498897,14.235183170167549,75983940,14.095087909698487,14.016437367292545,59.00206141322893,14.475729969515916,13.714445849881058,14.026953887939452,13.686735897064208,4.186001661800992,0.19032102990871497,14.182820320129396,14.14093017578125,0.2074575424194336
63,2010-04-06,14.16835880279541,14.234934744954678,14.09804275661064,14.19927737616478,82321596,14.102244186401368,14.030906075435675,53.41167646171807,14.482738186927076,13.72175018587566,14.053683948516845,13.69581708908081,3.787459340210712,0.19024700026285424,14.237926483154297,14.182820320129396,0.1438732147216797
64,2010-04-07,14.051664352416992,14.18157309780272,14.009774428769758,14.145418760289562,103136760,14.106420660018921,14.032883054195802,47.92098368089891,14.482524972535325,13.730316347502518,14.089938926696778,13.707556324005127,3.3971043991846073,0.1880521562582018,14.16835880279541,14.237926483154297,-0.07904243469238459
65,2010-04-08,14.150155067443848,14.209001836653048,13.964641741656056,14.046178093373891,77822100,14.095249843597411,14.044051817362282,51.054325628200196,14.45064616675117,13.739853520443653,14.115272426605225,13.72005853652954,3.6220944073148855,0.17769816157687904,14.051664352416992,14.16835880279541,0.009224891662597656
66,2010-04-09,14.118489265441896,14.182071981702745,14.063133637450685,14.150155668373952,82181736,14.076648616790772,14.051141098131769,56.67959091469175,14.380082458502532,13.773214775079012,14.123600578308105,13.732087020874024,4.026497532025041,0.15171692085587973,14.150155067443848,14.051664352416992,-0.0643310546875
67,2010-04-12,14.280814170837402,14.312479623596944,14.118489290914388,14.146665500409826,94001904,14.068158435821534,14.073014724103734,65.05840666467506,14.334806804604803,13.801510067038265,14.148635101318359,13.751256771087647,4.6245147836136,0.13332418439163402,14.118489265441896,14.150155067443848,0.04288768768310547
68,2010-04-13,14.630895614624023,14.683507928780616,14.24091852376272,14.275826159452228,156335508,14.097568798065186,14.12614623748662,83.65712525127084,14.463616377579706,13.731521218550666,14.209276103973389,13.77959747314453,5.934152650686289,0.1830237897572601,14.280814170837402,14.118489265441896,0.4625368118286133
69,2010-04-14,14.686500549316406,14.76978152675299,14.562076528384631,14.712930236871845,135971892,14.127241039276123,14.179513314803742,81.66370184328913,14.578127381953044,13.676354696599203,14.264855480194091,13.807514305114745,5.780583881612142,0.2254431713384603,14.630895614624023,14.280814170837402,0.6348361968994141
70,2010-04-15,14.843587875366213,14.906922582640355,14.668796930394567,14.76554266273122,270201528,14.16431884765625,14.242758511047787,81.93460933932718,14.716956512954555,13.611681182357946,14.335121250152588,13.839520397186279,5.784578151662039,0.27631883264915236,14.686500549316406,14.630895614624023,0.6934328079223651
71,2010-04-16,13.717790603637695,14.183069627303722,13.704824719345227,14.03820045752894,488930580,14.14405951499939,14.192761567484922,43.44967408898551,14.731679045080561,13.556439984918217,14.288618278503417,13.844173221588134,3.071938013475432,0.29380976504058587,14.843587875366213,14.686500549316406,-0.400698661804201
72,2010-04-19,13.71654224395752,13.8135388363063,13.589376810337134,13.682880358479345,155604240,14.131716871261597,14.147407346196598,43.53604418764052,14.745118767247515,13.518314975275679,14.23647985458374,13.855802707672119,3.0807328355251626,0.3067009479929593,13.717790603637695,14.843587875366213,-0.5642719268798828
73,2010-04-20,13.83971881866455,13.95491705382605,13.74047873944622,13.818026027070731,118976904,14.12864990234375,14.11810367690783,43.935120419830525,14.74749692387011,13.50980288081739,14.203615856170654,13.86764663696289,3.1096474697516774,0.30942351076317964,13.71654224395752,13.717790603637695,-0.7911767959594727
74,2010-04-21,13.82126808166504,13.96962933876861,13.767907935169438,13.875126148501904,95564340,14.135257577896118,14.089833620218041,43.36025494846124,14.736927940447664,13.533587215344571,14.18057622909546,13.878034420013428,3.067524925493077,0.3008351812757733,13.83971881866455,13.71654224395752,-0.8652324676513654
75,2010-04-22,13.640741348266602,13.776385679833004,13.548233641655807,13.76391866689315,131096772,14.122453641891479,14.047062927651238,39.35356167416307,14.755566146974607,13.489341136808351,14.129634857177734,13.883330535888671,2.786595210157283,0.31655625254156416,13.82126808166504,13.83971881866455,-1.2028465270996112
76,2010-04-23,13.589126586914062,13.69709453590582,13.52130489243902,13.645479959162254,83492424,14.100149583816528,14.003449942819126,37.24006199949884,14.776179144202578,13.424120023430477,14.076698589324952,13.888586730957032,2.6411111299302235,0.3380147801930249,13.640741348266602,13.82126808166504,-0.1286640167236328
77,2010-04-26,13.256248474121094,13.589125308828132,13.195657083117949,13.588627388513135,174577248,14.06143856048584,13.932287898181217,33.745069986393275,14.835786322062411,13.287090798909269,13.974242019653321,13.886212959289551,2.3998305608090886,0.3871738807882857,13.589126586914062,13.640741348266602,-0.4602937698364258
78,2010-04-27,13.191919326782228,13.423062703595974,13.146288345906695,13.189176013611162,153634212,14.019810247421265,13.861776605667028,34.386876433138696,14.886529228402438,13.153091266440093,13.83034439086914,13.884188289642333,2.452734796425911,0.4333594904905866,13.256248474121094,13.589126586914062,-0.6477994918823224
79,2010-04-28,13.195159912109377,13.335791051504286,12.991692935807182,13.267719449155363,136107756,13.973032903671264,13.79828930151868,32.03563649227904,14.912483610729838,13.03358219661269,13.681210327148438,13.878149127960205,2.2926759503917022,0.469725353529287,13.191919326782228,13.256248474121094,-0.6261081695556641
80,2010-04-29,13.265225410461426,13.377432332612608,13.132324386225218,13.299387117875275,122233644,13.929247665405274,13.74752131189418,34.17787599101365,14.916178608318484,12.942316722492064,13.523374080657959,13.875052242279052,2.4536770981463656,0.49346547145660474,13.195159912109377,13.191919326782228,-0.3755159378051758
81,2010-04-30,13.108137130737305,13.406853210906675,13.101653714118898,13.24353249695553,97318584,13.875513505935668,13.686627580355431,28.212665361879885,14.919678393087993,12.831348618783343,13.46240873336792,13.86631513595581,2.0332700011290443,0.5220824435761626,13.265225410461426,13.195159912109377,-0.4809894561767578
82,2010-05-03,13.230317115783691,13.288165195688885,13.092677302941825,13.128085709944472,74237688,13.825133037567138,13.643169440872407,21.570958731215725,14.892643950995065,12.75762212413921,13.413786220550538,13.861248397827149,1.5602713313933976,0.5337554567139642,13.108137130737305,13.265225410461426,-0.025931358337402344
83,2010-05-04,12.626151084899902,13.134069748606905,12.572293017429809,13.12858407272157,242808948,13.748022651672363,13.546310549827407,15.795941488585257,14.92801698069666,12.568028322648066,13.292429447174072,13.843081016540527,1.1489609734286972,0.5899971645121479,13.230317115783691,13.108137130737305,-0.565768241882326
84,2010-05-05,12.71068000793457,12.85929023037592,12.479036814552073,12.491753738519312,183104712,13.680973434448243,13.466726688694756,13.71730687492493,14.938188900300299,12.423757968596187,13.181370639801026,13.83045913696289,1.002655764273703,0.6286077329260277,12.626151084899902,13.230317115783691,-0.48447990417480646
85,2010-05-06,12.43415355682373,12.904171330707417,11.469931814766696,12.685494040090424,199803996,13.595173358917236,13.368386390421325,19.291276245753508,14.948142903777747,12.242203814056726,13.060711860656738,13.814102001190186,1.4189797905813484,0.6764847724302552,12.71068000793457,12.626151084899902,-0.8310718536376953
86,2010-05-07,12.296266555786133,12.599970412197717,12.001787529052017,12.466569568691362,203356440,13.504062223434449,13.266279739503688,18.107469480529716,14.950820913842593,12.057303533026305,12.931425857543946,13.797500534057617,1.3408905543331016,0.7233793452040718,12.43415355682373,12.71068000793457,-0.8118705749511719
87,2010-05-10,13.007152557373049,13.03632650922994,12.78149486194214,12.815654668967856,164954880,13.44037914276123,13.24160096025315,35.208647413369846,14.854945529545155,12.025812755977306,12.90651626586914,13.794932289123535,2.619617128310897,0.7072831933919626,12.296266555786133,12.43415355682373,-0.22316455841064275
88,2010-05-11,12.692975997924805,12.96301796718847,12.672279995691891,12.8580441949812,132771096,13.343483161926269,13.189350963840926,31.86080455787338,14.67790566004338,12.009060663809157,12.856621932983398,13.783143177032471,2.3877427034032355,0.6672112490585563,13.007152557373049,12.296266555786133,0.06682491302490234
89,2010-05-12,12.601715087890623,12.76753111698481,12.51718740685686,12.76753111698481,153917928,13.23924388885498,13.13338564232185,32.80229500992559,14.45210946637252,12.026378311337442,12.797277450561523,13.765354804992675,2.4776562230671733,0.6064327887587694,12.692975997924805,13.007152557373049,-0.10896492004394709
90,2010-05-13,12.738606452941896,13.015878708365914,12.725889529778922,12.878737766979611,132898968,13.133994817733765,13.095787624285663,36.30889530722725,14.10109843642406,12.16689119904347,12.74461555480957,13.748179798126221,2.7644974595392946,0.4835518093451474,12.601715087890623,12.692975997924805,0.30445289611816584
91,2010-05-14,12.655076026916504,12.741350235494531,12.373813725925844,12.710929580670737,164475360,13.080859088897705,13.053815091202885,39.47806179012911,14.029509351010118,12.132208826785293,12.69930944442749,13.724711322784424,3.018002221554077,0.4743251310562062,12.738606452941896,12.601715087890623,0.3588094711303711
92,2010-05-17,12.666045188903809,12.675769838357915,12.426173986544272,12.63637332024503,111640248,13.02833423614502,13.016884624317258,40.620770009270046,13.944562495908157,12.112105976381882,12.642882251739502,13.69666482925415,3.1178790222140793,0.4581141298815687,12.655076026916504,12.738606452941896,-0.34110736846924006
93,2010-05-18,12.42667293548584,12.740849241778545,12.394257753844126,12.716663048294343,112906980,12.957681941986085,12.960673987285695,37.35845232316876,13.827203166630387,12.088160717341783,12.622934436798095,13.66469362258911,2.8831123105528746,0.4347606123221506,12.666045188903809,12.655076026916504,-0.26630306243896484
94,2010-05-19,12.328432083129885,12.453354029815346,12.161619260396584,12.374062113022523,137690172,12.883040142059325,12.90046047260419,34.73136153244259,13.694804355791462,12.07127592832719,12.584709644317627,13.631899566650391,2.6958979518394064,0.40588210686606835,12.42667293548584,12.666045188903809,-0.27328300476073863
95,2010-05-20,11.84420108795166,12.107760583484769,11.814030346461518,12.095043660132353,196335468,12.793213129043579,12.79986434073252,31.384491348421506,13.648384767821922,11.938041490265237,12.52571439743042,13.581312160491944,2.453214140329718,0.4275858193891716,12.328432083129885,12.42667293548584,-0.8944053649902362
96,2010-05-21,11.770394325256348,12.093298524519346,11.57964521923736,11.695840254771424,387244368,12.702276515960694,12.701819577353838,28.187146768681572,13.587363933218466,11.817189098702922,12.473127174377442,13.526909770965576,2.2190626013584094,0.4425437086288859,11.84420108795166,12.328432083129885,-0.8846817016601562
97,2010-05-24,11.897809982299805,12.212734135746835,11.888834113223316,11.98682654372436,173650176,12.634354591369629,12.62524723496774,37.30990723875367,13.548462435225263,11.720246747513995,12.362192916870118,13.475853614807129,2.9530520905468016,0.45705392192781696,11.770394325256348,11.84420108795166,-0.7682352066040039
98,2010-05-25,11.895566940307615,11.905041680297934,11.569920383402415,11.673148583066256,120575304,12.5695369720459,12.555753873571538,35.37880965088753,13.500859715260027,11.638214228831771,12.282452011108399,13.432911186218261,2.8146470096367477,0.46566137160706417,11.897809982299805,11.770394325256348,-0.5311059951782244
99,2010-05-26,11.855671882629396,12.211987112036915,11.843951749609555,12.02024026250936,138884976,12.5025625705719,12.489079398243716,38.66080635163244,13.437099623519895,11.568025517623905,12.207847690582275,13.388163509368896,3.0922305834030306,0.46726852647399714,11.895566940307615,11.897809982299805,-0.4727602005004883
100,2010-05-27,12.22944164276123,12.27557054225473,11.9948061806656,12.092051735208091,112251636,12.45077338218689,12.464351992959669,48.80099792782819,13.319863126691985,11.581683637681795,12.15693120956421,13.350711708068848,3.9195153931278637,0.4345448722525478,11.855671882629396,11.895566940307615,0.3852405548095703
101,2010-05-28,12.10900592803955,12.30399589554166,12.043427731681684,12.286291217371751,115676208,12.400816822052002,12.430509510586324,29.552616392297978,13.224482621782192,11.577151022321813,12.102324199676513,13.31043228149414,2.383118532945785,0.41183289986509475,12.22944164276123,11.855671882629396,0.3386116027832031
102,2010-06-01,12.027719497680664,12.244402274373384,11.971616986547511,11.97934710507647,106565328,12.340686941146851,12.392148556976261,33.0581137794358,13.080720971006405,11.600652911287296,12.0384916305542,13.271718769073486,2.6787904058413483,0.370017014929777,12.10900592803955,12.22944164276123,0.12990951538085938
103,2010-06-02,12.302000999450684,12.314468012581631,12.005029524926073,12.135188182748088,101530368,12.32447943687439,12.383563075307158,43.01811358681192,13.052286871822128,11.59667200192665,12.026024436950683,13.23973762512207,3.4904608999633124,0.36390371747386946,12.027719497680664,12.10900592803955,0.4064340591430682
