,Price,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,10_day_MA,50_day_MA,RSI_SMA_Ratio,Volatility,Close_lag_1,Close_lag_2,Momentum
0,2010-01-04,6.44741153717041,6.462173547846706,6.398305125415508,6.4299380628982306,493729600,,6.44741153717041,,,,,,,,,,
1,2010-01-05,6.458559036254883,6.495012355557433,6.42451550471913,6.465187058758854,601904800,,6.4484732037498835,,,,,,,,6.44741153717041,,
2,2010-01-06,6.355827331542969,6.484167138135582,6.3491993087984255,6.458559270675418,552160000,,6.439649787349225,,,,,,,,6.458559036254883,6.44741153717041,
3,2010-01-07,6.344076156616211,6.38685662106917,6.297982485832695,6.379324778342489,477131200,,6.430547536803224,,,,,,,,6.355827331542969,6.458559036254883,
4,2010-01-08,6.386255264282227,6.386858214085341,6.298286134935385,6.335642475238813,447610800,,6.426329225134557,,,,,,,,6.344076156616211,6.355827331542969,
5,2010-01-11,6.329918384552002,6.416984085245418,6.279907746319512,6.4109586102211065,462229600,,6.417147240317171,,,,,,,,6.386255264282227,6.344076156616211,-0.1174931526184082
6,2010-01-12,6.257915496826172,6.319675818603437,6.218751111276281,6.302201536747737,594459600,,6.401982312365647,,,,,,,,6.329918384552002,6.386255264282227,-0.20064353942871094
7,2010-01-13,6.346185684204102,6.354621348870986,6.148856614796813,6.262434400653872,605892000,,6.396668347778833,,,,,,,,6.257915496826172,6.329918384552002,-0.009641647338867188
8,2010-01-14,6.309432029724121,6.340462825144653,6.297080207649436,6.329918645651823,432894000,,6.388360127011718,,,,,,,,6.346185684204102,6.257915496826172,-0.034644126892089844
9,2010-01-15,6.203988075256348,6.374806663969704,6.202180432834918,6.354621323597082,594067600,,6.370800883987397,,,,6.3439568996429445,,,,6.309432029724121,6.346185684204102,-0.1822671890258789
10,2010-01-19,6.478443622589111,6.482962729764895,6.243456082969272,6.27629372174245,730007600,,6.381052573378037,,,,6.347060108184815,,,,6.203988075256348,6.309432029724121,0.14852523803710938
11,2010-01-20,6.378725051879883,6.4938084345048095,6.311542195986885,6.474527312047972,612152800,,6.380830904663927,,,,6.339076709747315,,,,6.478443622589111,6.203988075256348,0.12080955505371094
12,2010-01-21,6.268458366394043,6.426322579669442,6.242549630635982,6.3892671183737875,608154400,,6.370128758162034,,,,6.330339813232422,,,,6.378725051879883,6.478443622589111,-0.0777273178100586
13,2010-01-22,5.957551002502441,6.2512860191807995,5.939776658843077,6.22959511745922,881767600,,6.330835638575406,31.472260837509666,,,6.291687297821045,,,,6.268458366394043,6.378725051879883,-0.3518810272216797
14,2010-01-25,6.117825984954834,6.166931996635043,6.031061157243337,6.100955057406338,1065699600,,6.310549004897257,38.88218143705467,,,6.264844369888306,,,,5.957551002502441,6.268458366394043,-0.08616209030151367
15,2010-01-26,6.204288959503174,6.438373409332771,6.10306340366563,6.204590233221165,1867110000,,6.3004290005740105,41.83752848292219,,,6.252281427383423,,,,6.117825984954834,5.957551002502441,-0.2741546630859375
16,2010-01-27,6.262734889984131,6.344076380900434,6.011176563069235,6.231704099087753,1722568400,,6.2968390852797365,46.924129612293086,,,6.252763366699218,,,,6.204288959503174,6.117825984954834,-0.11599016189575195
17,2010-01-28,6.0039472579956055,6.191034242454007,5.986172910449639,6.173862442433983,1173502400,,6.26894462553839,40.338928874237126,,,6.218539524078369,,,,6.262734889984131,6.204288959503174,-0.2645111083984375
